route_name,route_link,busname,bustype,departing_time,duration,reaching_time,star_rating
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,RK Holiday,A/C Seater / Sleeper (2+2),23:55,03h 45m,03:40,3.1
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Jamna Travels (Delhi),A/C Seater / Sleeper (2+2),23:59,05h 16m,05:15,3.9
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Shub Yatra Holidays,A/C Sleeper (2+2),04:00,02h 55m,06:55,2.9
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:00,06h 00m,19:00,3.5
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,SWAGATAM TOUR HOLIDAY,A/C Sleeper (2+2),23:59,04h 26m,04:25,2.8
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Orbit Aviation Pvt. Ltd.,Mercedes Multi-Axle Semi Sleeper (2+2),16:00,04h 40m,20:40,2.9
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Maheshwaram Travels,A/C Seater / Sleeper (2+2),21:00,09h 00m,06:00,1.4
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Radhe Travels,Bharat Benz A/C Sleeper (2+1),21:20,05h 10m,02:30,2.3
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Kingfisher Busline Pvt Ltd,A/C Volvo B11R Multi-Axle Sleeper (2+1),21:20,05h 00m,02:20,3.0
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),02:30,04h 40m,07:10,3.7
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),03:00,04h 10m,07:10,3.7
Chandigarh to Pathankot,https://www.redbus.in/bus-tickets/chandigarh-to-pathankot,Laxmi holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:50,04h 10m,04:00,4.9
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165792,HVAC Seater (2+3),13:40,05h 35m,19:15,3.4
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165794,HVAC Seater (2+3),14:30,05h 40m,20:10,3.5
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165796,HVAC Seater (2+3),15:30,05h 40m,21:10,3.6
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,NueGo,A/C Seater (2+2),07:00,03h 50m,10:50,4.6
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,NueGo,A/C Seater (2+2),07:00,04h 30m,11:30,4.4
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:00,06h 50m,22:50,4.6
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Zimindara Travels,AC Sleeper (2+1),16:00,07h 15m,23:15,4.5
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,City Land Travels,A/C Sleeper (2+1),16:15,07h 00m,23:15,3.5
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Laxmi holidays,Bharat Benz A/C Seater /Sleeper (2+1),16:45,06h 50m,23:35,4.4
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,City Land Travels,A/C Seater/Sleeper (2+1),17:30,05h 50m,23:20,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,City Land Travels,Volvo A/C Semi Sleeper (2+2),18:15,07h 00m,01:15,3.9
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),VE A/C Seater / Sleeper (2+1),17:00,06h 30m,23:30,3.2
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,City Land Travels,Bharat Benz (2+2),17:15,06h 15m,23:30,3.5
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,NueGo,A/C Seater (2+2),18:00,04h 55m,22:55,4.3
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,NueGo,A/C Seater (2+2),18:00,04h 05m,22:05,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,KN Nehra Travels,A/C Seater / Sleeper (2+1),18:20,06h 55m,01:15,3.0
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,KN Nehra Travels,A/C Seater / Sleeper (2+1),18:20,07h 10m,01:30,3.0
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Laxmi holidays,VE A/C Semi Sleeper (2+2),18:30,05h 20m,23:50,4.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),19:00,06h 00m,01:00,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),19:00,05h 45m,00:45,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),22:35,03h 55m,02:30,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),A/C Sleeper (2+2),22:35,04h 25m,03:00,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:20,04h 55m,04:15,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,SHRI KRISHNA TRAVELS (JAI SHREE GANESH YATRA CO.),Bharat Benz A/C Seater /Sleeper (2+1),23:20,04h 40m,04:00,3.7
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,Om Sidh Express,Volvo A/C Semi Sleeper (2+2),17:30,06h 00m,23:30,2.4
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),17:30,04h 35m,22:05,2.0
Dehradun to Chandigarh,https://www.redbus.in/bus-tickets/dehradun-to-chandigarh,PRAKASH TOURISM,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:15,04h 15m,23:30,2.0
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,06h 20m,22:00,4.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 573,Himmani Deluxe 2+2 Non AC Seater,19:40,06h 20m,02:00,2.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,HRTC - 91,Himsuta AC Seater Volvo/Scania 2+2,22:10,06h 30m,04:40,3.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,07h 00m,17:45,3.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,04h 55m,05:50,4.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),00:55,05h 00m,05:55,4.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,05h 53m,06:53,3.6
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),01:00,05h 55m,06:55,4.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Raghukul Holidays,Volvo A/C Semi Sleeper (2+2),01:00,06h 30m,07:30,3.9
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),01:40,05h 50m,07:30,4.3
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Triptara tour & Travel,Scania Multi-Axle AC Semi Sleeper (2+2),01:40,05h 40m,07:20,4.3
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:05,05h 35m,06:40,4.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,FlixBus,Volvo A/C Seater (2+2),01:25,05h 50m,07:15,3.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,05h 40m,08:15,4.9
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),01:30,05h 30m,07:00,3.2
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,05h 45m,07:30,5.0
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),02:35,05h 35m,08:10,4.6
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),01:45,06h 00m,07:45,5.0
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,05h 55m,07:45,4.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),01:50,05h 59m,07:49,4.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,06h 05m,08:00,4.4
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),01:55,05h 20m,07:15,4.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),02:15,05h 55m,08:10,3.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,06h 00m,08:30,5.0
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,FlixBus,Volvo A/C Seater (2+2),02:30,06h 05m,08:35,3.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:20,05h 00m,08:20,4.4
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),02:30,06h 15m,08:45,4.8
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:20,05h 30m,08:50,3.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:50,06h 05m,08:55,4.2
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),02:50,06h 10m,09:00,4.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),03:40,05h 50m,09:30,4.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05h 40m,05:30,4.4
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 05m,06:00,4.7
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),23:55,06h 04m,05:59,4.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,07h 16m,07:15,3.9
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Volvo A/C Semi Sleeper (2+2),01:30,05h 00m,06:30,1.5
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Bharat Benz (2+2),23:30,07h 00m,06:30,1.0
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,City Land Travels,Bharat Benz (2+2),23:30,06h 45m,06:15,1.3
Chandigarh to Dharamshala (Himachal Pradesh),https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,A N Holidays,Bharat Benz A/C Semi Sleeper (2+2),23:59,06h 41m,06:40,2.2
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 6747,Ordinary 3+2 Non AC Seater,05:00,04h 31m,09:31,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 950,Ordinary 3+2 Non AC Seater,06:45,06h 10m,12:55,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 1165,Ordinary 3+2 Non AC Seater,09:00,05h 15m,14:15,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 1142,Ordinary 3+2 Non AC Seater,09:50,07h 10m,17:00,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 974,Ordinary 3+2 Non AC Seater,10:05,07h 10m,17:15,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 6668,Ordinary 3+2 Non AC Seater,11:30,06h 30m,18:00,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 955,Ordinary 3+2 Non AC Seater,16:20,07h 35m,23:55,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 952,Ordinary 3+2 Non AC Seater,17:34,06h 46m,00:20,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 953,Ordinary 3+2 Non AC Seater,18:20,05h 30m,23:50,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 1105,Ordinary 3+2 Non AC Seater,19:00,06h 10m,01:10,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 1101,Ordinary 3+2 Non AC Seater,19:30,05h 35m,01:05,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 622,Ordinary 3+2 Non AC Seater,20:10,06h 20m,02:30,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,HRTC - 1106,Ordinary 3+2 Non AC Seater,20:30,05h 45m,02:15,3.9
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Chandigarh Transport Undertaking (CTU) - 165837,HVAC Seater (2+3),13:20,06h 30m,19:50,4.0
Sujanpur (himachal pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sujanpur-to-chandigarh,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),19:30,05h 45m,01:15,4.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 373,Ordinary 3+2 Non AC Seater,04:30,04h 30m,09:00,3.4
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 2040090,Ordinary 3+2 Non AC Seater,06:36,04h 09m,10:45,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 175,Ordinary 3+2 Non AC Seater,07:50,04h 00m,11:50,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 395,Ordinary 3+2 Non AC Seater,09:00,04h 15m,13:15,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 2040092,Ordinary 3+2 Non AC Seater,09:06,04h 49m,13:55,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1550,Ordinary 3+2 Non AC Seater,11:36,04h 09m,15:45,3.3
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 146,Ordinary 3+2 Non AC Seater,11:48,04h 12m,16:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 335,Ordinary 3+2 Non AC Seater,11:54,05h 36m,17:30,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1415,Ordinary 3+2 Non AC Seater,13:54,04h 06m,18:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1552,Ordinary 3+2 Non AC Seater,13:54,04h 09m,18:03,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1556,Ordinary 3+2 Non AC Seater,14:48,04h 12m,19:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 126,Ordinary 3+2 Non AC Seater,15:15,04h 30m,19:45,4.1
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1553,Ordinary 3+2 Non AC Seater,16:40,04h 09m,20:49,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1511,Himmani Deluxe 2+2 Non AC Seater,17:50,04h 30m,22:20,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1509,Ordinary 3+2 Non AC Seater,18:00,04h 30m,22:30,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 63,Himsuta AC Seater Volvo/Scania 2+2,18:10,04h 20m,22:30,4.5
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 6707,Ordinary 3+2 Non AC Seater,18:30,04h 30m,23:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 2040088,Ordinary 3+2 Non AC Seater,19:00,04h 10m,23:10,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 2030270,Ordinary 3+2 Non AC Seater,19:30,03h 30m,23:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 2040086,Ordinary 3+2 Non AC Seater,20:00,04h 10m,00:10,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 1729,Ordinary 3+2 Non AC Seater,20:20,05h 10m,01:30,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,HRTC - 525,Ordinary 3+2 Non AC Seater,22:40,04h 20m,03:00,3.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,RSRTC - 192344,Super Luxury Volvo AC Seater Pushback 2+2,10:30,03h 30m,14:00,3.4
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:30,03h 00m,06:30,3.5
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),03:45,04h 25m,08:10,4.7
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Bedi Travels,Volvo A/C Semi Sleeper (2+2),03:50,04h 10m,08:00,4.8
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),04:00,03h 10m,07:10,4.2
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),04:25,02h 45m,07:10,4.6
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),04:20,03h 50m,08:10,4.7
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),04:30,03h 30m,08:00,4.6
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),04:30,03h 15m,07:45,4.7
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),15:00,04h 30m,19:30,3.8
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),04:35,03h 25m,08:00,4.6
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),04:40,03h 05m,07:45,4.9
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,City Land Travels,Volvo A/C Semi Sleeper (2+2),03:15,03h 15m,06:30,2.4
Chandigarh to Shimla,https://www.redbus.in/bus-tickets/chandigarh-to-shimla,Kashi Bus,Scania Multi-Axle AC Semi Sleeper (2+2),04:00,03h 40m,07:40,4.5
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 906,Ordinary 3+2 Non AC Seater,04:00,08h 15m,12:15,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 906,Ordinary 3+2 Non AC Seater,05:00,07h 15m,12:15,3.8
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,05:40,09h 00m,14:40,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 110,Himsuta AC Seater Volvo/Scania 2+2,06:40,08h 15m,14:55,4.6
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 923,Ordinary 3+2 Non AC Seater,07:00,06h 35m,13:35,4.4
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 926,Ordinary 3+2 Non AC Seater,09:10,08h 50m,18:00,3.5
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 915,Ordinary 3+2 Non AC Seater,10:25,07h 50m,18:15,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,11:00,08h 15m,19:15,3.3
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,11:40,07h 35m,19:15,4.3
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,14:00,09h 10m,23:10,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 912,Ordinary 3+2 Non AC Seater,14:50,08h 20m,23:10,2.3
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 911,Ordinary 3+2 Non AC Seater,14:55,08h 25m,23:20,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 902,Ordinary 3+2 Non AC Seater,16:30,08h 55m,01:25,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 979,Ordinary 3+2 Non AC Seater,16:40,06h 35m,23:15,3.9
Dharamshala (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,HRTC - 925,A/C Executive (2+3),18:00,08h 00m,02:00,3.9
